identifier	gene_symbol	chromosome	status	n_obs	molecular_weight	gravy	pI	rna_detected_percent	highest_tpm	description	predicted_prob
AT4G21534.1	SPHK2	4	canonical	19.0	53.88971880000005	-0.0738045738045738	5.652774238586425	99.98	108.6743	Diacylglycerol kinase family protein	0.9833325
AT4G21540.1	SPHK1	4	canonical	37.0	53.698093700000086	-0.208453608247423	6.388839149475097	100.0	110.6805	sphingosine kinase 1	0.99666584
AT4G21550.1	A0A2H1ZEP1	4	canonical	14.0	80.06069450000045	-0.6546853146853139	8.771648979187013	99.75	40.9622	VP1/ABI3-like 3	0.9799992
AT4G21560.1	VP281	4	canonical	10.0	23.493641200000003	-0.1985645933014355	5.213693046569824	100.0	177.6639	vacuolar protein sorting-associated protein-like protein	0.99666584
AT4G21570.1	O65422	4	canonical	6.0	33.993246000000035	0.5418367346938782	9.054342842102049	100.0	1240.1609	organic solute transporter ostalpha protein (DUF300)	0.99666584
AT4G21580.1	O65423	4	canonical	70.0	34.46462920000001	0.1498461538461538	6.461763572692871	100.0	406.7999	oxidoreductase%2C zinc-binding dehydrogenase family protein	0.9899992
AT4G21585.1	ENDO4	4	canonical	14.0	34.20334810000004	-0.3755852842809369	6.488080024719238	99.84	61.2012	endonuclease 4	0.98666584
AT4G21590.1	ENDO3	4	canonical	24.0	33.423626000000034	-0.279591836734694	6.304603767395021	88.28	307.5405	endonuclease 3	0.91999924
AT4G21600.1	ENDO5	4	canonical	19.0	33.609822400000034	-0.2594594594594598	6.611818504333496	88.81	111.3727	endonuclease 5	0.5866662
AT4G21610.1	LOL2	4	canonical	6.0	17.2482875	-0.703225806451613	5.3099214553833	99.95	111.1655	lsd one like 2	0.9933325
AT4G21620.1	Q9SVT5	4	canonical	23.0	12.858781999999987	-0.0152671755725188	9.69728603363037	98.82	2576.5395	glycine-rich protein	0.8299993
AT4G21630.1	SBT3E	4	canonical	61.0	81.22052830000052	0.0184453227931489	7.312529563903809	21.91	2214.9922	Subtilase family protein	0.9799992
AT4G21640.1	SBT3F	4	canonical	32.0	78.5430992000005	-0.0177353342428376	9.42432689666748	30.21	384.3408	Subtilase family protein	0.99999917
AT4G21650.1	SBT3D	4	canonical	135.0	81.47900060000052	0.0182767624020888	6.990309333801269	93.13	885.5334	Subtilase family protein	0.9699992
AT4G21660.1	Q8H0V8	4	canonical	103.0	66.83258270000012	-1.1294520547945197	5.111496543884278	100.0	381.6174	proline-rich spliceosome-associated (PSP) family protein	0.99999917
AT4G21670.1	CPL1	4	canonical	67.0	108.41929480000056	-0.5340227507755939	5.813287544250489	100.0	67.0863	C-terminal domain phosphatase-like 1	0.99999917
AT4G21680.1	PTR47	4	canonical	12.0	65.50670110000026	0.2091680814940572	6.110157585144043	96.12	1408.4519	NITRATE TRANSPORTER 1.8	0.9799992
AT4G21700.1	Q9SVS7	4	canonical	34.0	108.89367760000088	-0.1338877338877342	8.943328285217287	99.95	69.4803	DUF2921 family protein%2C putative (DUF2921)	0.99999917
AT4G21705.1	PP334	4	canonical	26.0	56.576400400000026	-0.4048780487804878	7.875087165832519	99.95	62.4889	Tetratricopeptide repeat (TPR)-like superfamily protein	0.99666584
AT4G21710.1	NRPB2	4	canonical	134.0	135.01796450000035	-0.414225589225588	7.9078371047973635	100.0	188.6024	DNA-directed RNA polymerase family protein	0.99999917
AT4G21720.1	Q9SVS5	4	canonical	8.0	15.436486399999982	-0.7553956834532368	6.549636650085449	99.95	50.2758	defensin-like protein	0.9733325
AT4G21740.1	Q9SVS3	4	canonical	2.0	17.202248999999995	-0.2064102564102563	8.892011451721192	99.91	264.711	transmembrane protein	0.9133326
AT4G21750.1	ATML1	4	canonical	33.0	83.48920420000056	-0.3375328083989488	5.587807273864747	99.14	275.1711	Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein	0.99666584
AT4G21760.1	BGL47	4	canonical	8.0	61.96145100000014	-0.3734579439252336	6.225142860412597	96.07	99.9401	beta-glucosidase 47	0.9599992
AT4G21770.1	PUS6	4	canonical	20.0	52.93692610000007	-0.4052966101694919	8.104981422424316	99.96	78.0809	Pseudouridine synthase family protein	0.98666584
AT4G21790.1	TOM1	4	canonical	3.0	33.00887480000003	0.7041237113402065	8.770295143127441	100.0	392.4451	tobamovirus multiplication 1	0.96666586
AT4G21800.1	QQT2	4	canonical	25.0	42.550259400000094	-0.341688654353562	4.509855842590333	100.0	156.1369	P-loop containing nucleoside triphosphate hydrolases superfamily protein	0.9899992
AT4G21810.1	DER21	4	canonical	4.0	28.2129343	0.4799180327868854	8.429579734802246	100.0	433.4595	DERLIN-2.1	0.99999917
AT4G21820.1	F4JKA2	4	canonical	7.0	142.81070310000084	-0.3185657370517916	9.791280937194824	99.12	90.142	binding / calmodulin binding protein	0.99666584
AT4G21850.1	MSRB9	4	canonical	13.0	15.412123699999984	-0.476923076923077	6.810527610778809	98.45	3102.6972	methionine sulfoxide reductase B9	0.5933329
AT4G21860.1	MSRB2	4	canonical	52.0	21.967737099999997	-0.2881188118811881	8.880213737487793	100.0	563.0382	methionine sulfoxide reductase B 2	0.99666584
AT4G21870.1	HS154	4	canonical	4.0	15.386481699999976	-0.3253731343283584	5.165209388732909	98.82	1298.4838	HSP20-like chaperones superfamily protein	0.816666
AT4G21880.1	PP335	4	canonical	7.0	94.76039310000056	-0.2047449584816137	6.076281547546387	99.82	29.6384	Pentatricopeptide repeat (PPR) superfamily protein	0.9933325
AT4G21890.1	O49712	4	canonical	8.0	29.85101010000003	-0.2048872180451128	5.802090263366699	99.7	62.1879	zinc finger MYND domain protein	0.96333253
AT4G21895.1	B3H641	4	canonical	10.0	26.0999544	-0.6615062761506274	4.774270820617676	21.52	8558.8067	DNA binding protein	0.78666604
AT4G21900.1	PRRP3	4	canonical	30.0	64.39478770000002	-0.3118055555555558	7.180094718933106	99.89	65.2298	proteinaceous RNase P 3	0.9899992
AT4G21903.1	DTX38	4	canonical	5.0	55.11119150000008	0.6442460317460329	7.996610069274903	91.33	78.7609	MATE efflux family protein	0.7799994
AT4G21910.2	DTX39	4	canonical	10.0	55.93421930000009	0.607662082514736	8.21967067718506	100.0	586.8332	MATE efflux family protein	0.99999917
AT4G21930.1	Q8L864	4	canonical	4.0	20.378198099999977	-0.8497267759562847	5.6980180740356445	82.53	165.7207	senescence regulator (Protein of unknown function%2C DUF584)	0.53333294
AT4G21940.1	CDPKF	4	canonical	33.0	62.57467760000015	-0.4543321299638988	5.832158088684082	99.17	44.0168	calcium-dependent protein kinase 15	0.9899992
AT4G21960.1	PER42	4	canonical	52.0	37.294448300000006	-0.3993939393939397	7.623609352111817	100.0	30297.5561	Peroxidase superfamily protein	0.99999917
AT4G21970.1	F4JKD1	4	canonical	2.0	17.167805400000002	-0.742675159235669	5.941971015930175	81.6	168.8984	senescence regulator (Protein of unknown function%2C DUF584)	0.5266663
AT4G21990.1	APR3	4	canonical	53.0	50.693955700000046	-0.2927947598253279	6.6438188552856445	99.98	5039.9084	APS reductase 3	0.99999917
AT4G22000.1	O65448	4	canonical	20.0	15.454944099999988	-1.1969230769230774	10.062434959411618	100.0	441.9061	tyrosine sulfotransferase-like protein	0.99999917
AT4G22010.1	O65449	4	canonical	74.0	60.45506760000013	-0.2323475046210721	9.897847175598145	99.95	467.2438	SKU5 similar 4	0.9799992
AT4G22050.1	F4JKD9	4	canonical	9.0	39.22907430000004	-0.0997175141242937	8.8943323135376	48.14	524.7215	Eukaryotic aspartyl protease family protein	0.99666584
AT4G22070.1	WRK31	4	canonical	9.0	58.54027360000014	-0.7167286245353157	5.768839454650879	76.17	110.1001	WRKY DNA-binding protein 31	0.83333266
AT4G22080.1	PLY16	4	canonical	9.0	43.47590790000003	-0.2223350253807106	8.66733913421631	53.41	760.4319	root hair specific 14	0.93333256
AT4G22100.1	BGL03	4	canonical	13.0	57.30674600000015	-0.3086785009861934	5.975221824645996	26.04	110.5262	beta glucosidase 2	0.6366662
AT4G22110.1	ADHL5	4	canonical	28.0	42.51755349999999	0.0339331619537275	6.673716163635254	56.76	71.5786	GroES-like zinc-binding dehydrogenase family protein	0.6933328
AT4G22115.1	DF234	4	canonical	5.0	9.2067153	0.1895348837209304	6.522751808166503	7.91	2741.1113	SCR-like 14	0.8633326
AT4G22120.1	CSC1	4	canonical	45.0	87.89278550000058	0.2107652399481198	8.816905784606934	99.93	217.1331	ERD (early-responsive to dehydration stress) family protein	0.99999917
AT4G22130.1	SRF8	4	canonical	31.0	76.08543190000026	-0.1506401137980086	6.929775810241699	99.93	144.126	STRUBBELIG-receptor family 8	0.99666584
AT4G22140.2	EBS	4	canonical	40.0	25.453629200000016	-0.7147321428571434	8.554068183898927	100.0	853.537	PHD finger family protein / bromo-adjacent homology (BAH) domain-containing protein	0.9933325
AT4G22150.1	PUX3	4	canonical	37.0	32.92630830000003	-0.6615894039735097	5.608951377868652	99.98	208.4045	UBA/UBX domain protein	0.99666584
AT4G22190.1	Q8L4C5	4	canonical	8.0	42.33218169999997	-0.7191214470284243	9.73429088592529	99.96	366.2496	serine/arginine repetitive matrix-like protein	0.9933325
AT4G22200.1	AKT2	4	canonical	12.0	91.30724210000048	-0.0614713216957606	6.0924806594848615	96.74	180.9825	potassium transport 2/3	0.99666584
AT4G22214.1	DEF99	4	canonical	2.0	20.9649986	-0.1877659574468085	7.320145988464356	67.94	2623.8195	Defensin-like (DEFL) family protein	0.9799992
AT4G22220.1	ISU1	4	canonical	31.0	17.914386399999994	-0.295808383233533	9.0976655960083	100.0	896.8198	SufE/NifU family protein	0.9699992
AT4G22230.1	DEF96	4	canonical	5.0	9.823399799999995	0.1782608695652175	5.302191352844238	78.07	658.3582	defensin-like protein	0.4999996
AT4G22235.1	DEF95	4	canonical	2.0	9.6892063	0.1725274725274727	6.517863655090332	88.19	663.0104	defensin-like protein	0.6833328
AT4G22240.1	PAP2	4	canonical	128.0	33.65498480000003	-0.0661290322580644	5.671985816955567	100.0	3018.9442	Plastid-lipid associated protein PAP / fibrillin family protein	0.99666584
AT4G22260.1	AOX4	4	canonical	17.0	40.57346550000005	-0.2598290598290599	5.405069923400879	100.0	169.9249	Alternative oxidase family protein	0.99666584
AT4G22270.1	Q94AL2	4	canonical	8.0	49.79323800000008	0.2892448512585809	7.61445827484131	99.96	96.6416	transmembrane protein%2C putative (DUF3537)	0.97666585
AT4G22285.1	Q8H148	4	canonical	53.0	62.93376910000008	-0.6992606284658036	6.20036106109619	100.0	79.8843	Ubiquitin C-terminal hydrolases superfamily protein	0.99999917
AT4G22290.1	Q8L6X7	4	canonical	27.0	47.53617910000008	-0.0570786516853932	9.751697349548335	99.98	87.4033	Ubiquitin-specific protease family C19-related protein	0.98666584
AT4G22300.1	SOBRL	4	canonical	14.0	28.702506100000026	-0.0202290076335876	8.383033561706544	99.96	97.6861	carboxylesterase	0.98666584
AT4G22305.1	SOBR1	4	canonical	11.0	24.84517790000002	-0.0057017543859648	5.745251274108887	99.91	105.9892	alpha/beta-Hydrolases superfamily protein	0.98666584
AT4G22310.1	MPC4	4	canonical	25.0	12.00472199999999	-0.0833333333333333	9.374428367614744	100.0	333.2173	Uncharacterized protein family (UPF0041)	0.99999917
AT4G22320.1	Q8GYJ0	4	canonical	24.0	26.284018200000016	-1.1369747899159668	4.410330772399903	99.89	102.3368	golgin family A protein	0.97666585
AT4G22330.1	ACER	4	canonical	8.0	29.74364310000001	0.2643137254901957	8.979881858825685	100.0	298.229	Alkaline phytoceramidase (aPHC)	0.9933325
AT4G22340.1	CDS2	4	canonical	14.0	48.24645210000009	0.3773049645390068	9.43586673736572	99.96	219.8264	cytidinediphosphate diacylglycerol synthase 2	0.99666584
AT4G22350.2		4	canonical	44.0	62.70658620000005	-0.684972170686456	6.779720878601075	100.0	72.1825	Ubiquitin C-terminal hydrolases superfamily protein	0.99999917
AT4G22360.1	Q93YR5	4	canonical	34.0	42.71682340000002	-0.5885714285714281	7.220336723327637	100.0	343.697	SWIB complex BAF60b domain-containing protein	0.99999917
AT4G22390.1	FB244	4	canonical	10.0	46.18818340000004	-0.1124378109452736	7.488559913635254	92.7	73.1945	F-box associated ubiquitination effector family protein	0.57666624
AT4G22490.1	Q9SUX0	4	canonical	16.0	12.779907299999984	0.5708333333333331	8.17783069610596	81.67	6174.9239	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	0.7799994
AT4G22530.1	Q9SUW6	4	canonical	22.0	29.10580410000001	-0.1314176245210727	5.170836448669432	99.93	294.7875	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	0.9933325
AT4G22540.1	ORP2A	4	canonical	39.0	82.04131730000044	-0.6482662968099848	6.606134605407715	99.98	107.5876	OSBP(oxysterol binding protein)-related protein 2A	0.99666584
AT4G22570.1	APT3	4	canonical	34.0	20.351611700000014	-0.0502732240437157	5.832669639587402	99.44	340.6179	adenine phosphoribosyl transferase 3	0.9399992
AT4G22580.1	GT19	4	canonical	18.0	50.360173900000106	-0.2717241379310345	7.612014198303222	100.0	118.4742	Exostosin family protein	0.99999917
AT4G22590.1	TPPG	4	canonical	12.0	42.63333500000003	-0.444031830238727	8.831926918029787	99.81	681.7983	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	0.9499992
AT4G22666.1	LTG28	4	canonical	12.0	16.586722499999976	0.05	4.732948875427247	55.67	1498.4187	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	0.8599993
AT4G22670.1	F10AL	4	canonical	140.0	46.62093550000008	-0.664172335600905	4.830143547058105	100.0	881.8947	HSP70-interacting protein 1	0.99999917
AT4G22690.1	F4JLY4	4	canonical	71.0	63.11620070000018	-0.2086175942549374	6.668430137634279	98.63	1038.4015	cytochrome P450%2C family 706%2C subfamily A%2C polypeptide 1	0.9733325
AT4G22710.1	O49652	4	canonical	70.0	59.42510270000012	-0.1838403041825097	6.422374153137207	91.68	2914.1127	cytochrome P450%2C family 706%2C subfamily A%2C polypeptide 2	0.99999917
AT4G22720.1	O49653	4	canonical	26.0	38.76720620000005	-0.045042492917847	5.623274803161621	99.95	122.8809	Actin-like ATPase superfamily protein	0.97666585
AT4G22730.1	O49654	4	canonical	21.0	75.86005860000046	-0.1261627906976746	6.359169197082519	99.51	309.626	Leucine-rich repeat protein kinase family protein	0.99999917
AT4G22740.1	Q940N4	4	canonical	23.0	38.74081030000007	-1.061797752808988	9.24768352508545	100.0	203.7453	glycine-rich protein	0.9933325
AT4G22745.1	MBD1	4	canonical	17.0	23.15210380000001	-0.7529411764705882	9.032810401916509	99.93	125.9114	methyl-CPG-binding domain 1	0.9733325
AT4G22750.1	ZDH18	4	canonical	16.0	33.54771030000006	0.472516556291391	6.22872371673584	100.0	132.351	DHHC-type zinc finger protein	0.99666584
AT4G22756.1	SMO12	4	canonical	5.0	34.98903900000002	-0.0086956521739132	7.20544490814209	99.86	96.3556	sterol C4-methyl oxidase 1-2	0.9799992
AT4G22758.1	Y4276	4	canonical	2.0	28.54437610000003	-0.5725490196078425	10.277888298034664	99.07	39.7261	PPR containing protein	0.88666594
AT4G22760.1	PP336	4	canonical	3.0	64.58574570000023	-0.145847750865052	8.231210517883301	99.72	59.1463	Tetratricopeptide repeat (TPR)-like superfamily protein	0.9699992
AT4G22770.1	AHL2	4	canonical	17.0	35.09382800000004	-0.3934131736526947	9.354636573791506	99.79	88.0232	AT hook motif DNA-binding family protein	0.9599992
AT4G22780.1	ACR7	4	canonical	8.0	50.68926210000004	-0.3028953229398665	5.753777122497559	99.96	426.0953	ACT domain repeat 7	0.9933325
AT4G22790.1	DTX56	4	canonical	5.0	53.70129969999999	0.6338085539714879	8.504298591613772	95.95	74.3394	MATE efflux family protein	0.8899993
AT4G22810.1	AHL24	4	canonical	14.0	34.33861420000001	-0.6518518518518519	6.29391803741455	64.89	401.9726	Putative AT-hook DNA-binding family protein	0.8033327
AT4G22820.1	SAP9	4	canonical	6.0	18.902424799999995	-0.3755681818181818	8.434479331970216	99.98	293.372	A20/AN1-like zinc finger family protein	0.99999917
AT4G22850.1	Q84JU5	4	canonical	3.0	33.1864587	0.3966216216216214	4.985200309753417	99.95	68.47	SNARE associated Golgi protein family	0.9599992
AT4G22860.1	Q4V3C5	4	canonical	14.0	58.16069200000017	-0.980157170923378	9.484991645812986	99.21	51.9989	Cell cycle regulated microtubule associated protein	0.78666604
AT4G22880.1	LDOX	4	canonical	40.0	40.39592970000003	-0.3941011235955062	5.23637180328369	90.45	2267.1457	leucoanthocyanidin dioxygenase	0.97666585
AT4G22890.1	PGL1A	4	canonical	67.0	35.720656200000015	-0.0216049382716051	5.201984214782715	99.95	1052.0049	PGR5-LIKE A	0.99666584
AT4G22900.1	Q8GYJ5	4	canonical	4.0	37.50740560000001	-0.2145772594752185	9.261995506286617	94.84	37.6689	transmembrane protein%2C putative (DUF1191)	0.78999937
AT4G22910.1	FZR2	4	canonical	8.0	52.83946660000009	-0.4095238095238097	8.92044200897217	99.96	107.5098	FIZZY-related 2	0.99999917
AT4G22920.1	SGR1	4	canonical	8.0	30.052062900000024	-0.260820895522388	8.832765007019042	99.95	1426.6185	non-yellowing 1	0.99999917
AT4G22930.1	PYRC	4	canonical	59.0	41.94914110000005	-0.1190981432360741	8.635362815856933	100.0	230.117	pyrimidin 4	0.9833325
AT4G22940.2	A0A1P8B731	4	canonical	5.0	62.50473920000023	-0.4114285714285718	8.250035285949707	96.32	46.1596	Protein kinase superfamily protein	0.8499993
AT4G22960.1	F4JMQ2	4	canonical	6.0	58.69859510000012	-0.3402671755725193	4.2780664443969725	95.45	90.5229	FAM63A-like protein (DUF544)	0.846666
AT4G22970.1	ESP1	4	canonical	17.0	244.8442043000011	-0.186422018348623	6.810129737854004	99.95	20.4158	separase	0.99666584
AT4G22980.1	O82746	4	canonical	9.0	64.0506251000002	-0.489445438282647	6.285676383972168	97.6	242.7659	molybdenum cofactor sulfurase-like protein	0.96333253
AT4G22990.1	SPXM3	4	canonical	17.0	78.44820270000042	0.2168812589413445	6.310344505310059	99.86	285.639	Major Facilitator Superfamily with SPX (SYG1/Pho81/XPR1) domain-containing protein	0.99666584
AT4G23000.1	F4JMQ8	4	canonical	19.0	106.09557600000086	0.0545157780195864	8.061852073669431	99.81	110.2259	Calcineurin-like metallo-phosphoesterase superfamily protein	0.99666584
AT4G23010.1	UTR2	4	canonical	5.0	38.37210780000001	0.542318840579711	8.557742881774903	99.96	201.6733	UDP-galactose transporter 2	0.9733325
AT4G23040.1	PUX13	4	canonical	42.0	58.12965120000017	-0.8184761904761897	4.522701454162598	100.0	72.6417	Ubiquitin-like superfamily protein	0.99999917
AT4G23050.1	Q93ZU3	4	canonical	26.0	82.15228870000035	-0.562857142857142	6.2661237716674805	99.98	237.8348	PAS domain-containing protein tyrosine kinase family protein	0.99666584
AT4G23060.1	Q2NNE0	4	canonical	13.0	53.47449300000017	-0.7309917355371897	10.189566612243652	99.98	310.1362	IQ-domain 22	0.99999917
AT4G23100.1	GSH1	4	canonical	122.0	58.56167650000008	-0.2620689655172418	6.159891700744628	99.98	787.1332	glutamate-cysteine ligase	0.99999917
AT4G23130.1	CRK5	4	canonical	10.0	73.40121150000031	-0.0836115326251896	7.784186744689942	90.04	101.2298	cysteine-rich RLK (RECEPTOR-like protein kinase) 5	0.9833325
AT4G23140.1	CRK6	4	canonical	28.0	74.4999204000003	-0.1408011869436203	7.436211204528808	77.84	927.939	cysteine-rich RLK (RECEPTOR-like protein kinase) 6	0.9699992
AT4G23150.1	CRK7	4	canonical	28.0	73.92412820000024	-0.212898330804249	8.263960456848146	66.63	543.2494	cysteine-rich RLK (RECEPTOR-like protein kinase) 7	0.99666584
AT4G23160.1	CRK8	4	canonical	21.0	76.31583160000028	-0.1702346041055721	6.721233558654785	82.97	121.6715	cysteine-rich RECEPTOR-like kinase	0.9599992
AT4G23170.1	CRK9	4	canonical	12.0	29.722152600000044	-0.1871698113207548	6.572485923767091	94.04	505.0671	receptor-like protein kinase-related family protein	0.9799992
AT4G23180.1	CRK10	4	canonical	42.0	74.28243270000029	-0.1695067264573994	7.447692680358887	99.74	963.7419	cysteine-rich RLK (RECEPTOR-like protein kinase) 10	0.99666584
AT4G23190.1	CRK11	4	canonical	29.0	74.13808800000028	-0.2922038980509746	7.780447578430176	99.88	449.0173	cysteine-rich RLK (RECEPTOR-like protein kinase) 11	0.99666584
